RTlexdec,WrittenFrequency,LengthInLetters,AgeSubject
6.44465576141314,7.21597500265147,4,young
6.23812929346354,8.4111657867707,3,young
6.36349351246231,7.23345541862144,4,young
6.47507826252129,6.89871453432999,6,young
6.51812907061799,3.52636052461616,4,young
6.62567084381883,2.19722457733622,4,young
6.26556733701932,5.6937321388027,4,young
6.4199460670186,4.56434819146784,5,young
6.62986510899283,2.56494935746154,5,young
6.33198216157183,5.76519110278484,5,young
6.41150623216816,5.12396397940326,5,young
6.5698740501975,2.30258509299405,5,young
6.5424719605068,5.60947179518496,4,young
6.5941808745644,4.47733681447821,4,young
6.39144799164691,7.00306545878646,6,young
6.55440337904034,5.24174701505964,5,young
6.35407434490972,4.07753744390572,5,young
6.32659660037024,5.17614973257383,4,young
6.29526600143965,7.78821155784708,5,young
6.41625831399784,4.23410650459726,4,young
6.3070596507871,6.45833828334479,5,young
6.39260364484512,2.70805020110221,4,young
6.25203874883026,6.95749737087695,5,young
6.41883790726503,4.75359019110636,5,young
6.35570827539664,6.62273632394984,5,young
6.28573735288371,6.72503364216684,4,young
6.37667592618888,7.01481435127554,4,young
6.58683350474922,4.67282883446191,5,young
6.29961079269212,7.50494206839617,5,young
6.53130027892107,3.71357206670431,4,young
6.70362973350369,4.0943445622221,6,young
6.61724253729707,2.94443897916644,4,young
6.5728278485332,3.63758615972639,4,young
6.45882405875374,5.03695260241363,6,young
6.42572765031797,4.969813299576,5,young
6.604011572983,2.56494935746154,5,young
6.62847778887417,2.30258509299405,4,young
6.50859028342245,5.11198778835654,4,young
6.33448671459293,6.37842618365159,4,young
6.55095175534882,2.19722457733622,4,young
6.3688901981849,6.21260609575152,5,young
6.29029054472643,8.2406488633749,4,young
6.35603821384007,3.58351893845611,4,young
6.33175092919115,4.38202663467388,4,young
6.29243913137604,7.51152464839087,6,young
6.39404215706963,5.09375020080676,4,young
6.34162833943106,4.95582705760126,3,young
6.36948993945736,7.77737360265786,4,young
6.60501371277057,3.93182563272433,6,young
6.33292432524023,7.07834157955767,4,young
6.35713144200847,7.35372233039963,5,young
6.28592360383879,5.23110861685459,4,young
6.28958569234527,7.37148929521428,3,young
6.2638553009908,5.05624580534831,3,young
6.44792373817776,4.59511985013459,3,young
6.44565632530638,3.29583686600433,3,young
6.50653116513123,5.10594547390058,4,young
6.4452435154947,4.23410650459726,3,young
6.3294178292967,6.19236248947487,4,young
6.58029233651851,3.40119738166216,4,young
6.5942082403353,2.94443897916644,4,young
6.33242668900205,4.63472898822964,3,young
6.40241458544672,4.54329478227,5,young
6.39040843822588,2.94443897916644,5,young
6.352333185206,6.78897174299217,4,young
6.28163103085268,5.03043792139244,4,young
6.39749616138789,6.24222326545517,3,young
6.37191949221198,2.83321334405622,6,young
6.64684495702778,3.49650756146648,4,young
6.44303367524595,4.46590811865458,5,young
6.39435968901351,5.06890420222023,4,young
6.53840028188603,3.73766961828337,3,young
6.66863477314479,2.70805020110221,5,young
6.3399535776931,6.8596149036542,4,young
6.36569695278505,4.53259949315326,4,young
6.34716151298203,6.78332520060396,5,young
6.33922991841677,7.25629723969068,5,young
6.3919171133926,4.40671924726425,3,young
6.33393660588822,9.00883599576545,4,young
6.4770338994578,4.4188406077966,3,young
6.34651316930213,4.76217393479776,4,young
6.37643779045038,5.84643877505772,4,young
6.37280771309574,5.88332238848828,5,young
6.52614340689613,5.17048399503815,6,young
6.47389069635227,4.02535169073515,5,young
6.29006801343205,7.5755846515578,3,young
6.48495579493765,4.00733318523247,5,young
6.4290256890361,5.36129216570943,4,young
6.34861437826993,8.60575336839572,5,young
6.41988091513325,4.55387689160054,5,young
6.4642923097323,2.94443897916644,3,young
6.54209725054234,4.14313472639153,5,young
6.41522788349752,4.53259949315326,5,young
6.31994061368801,4.23410650459726,5,young
6.26885004126987,6.07993319509559,5,young
6.51814383479714,5.3890717298165,4,young
6.42781443879717,5.95583736946483,4,young
6.45807179015838,5.93753620508243,4,young
6.49749871013784,4.80402104473326,4,young
6.41948991465581,5.24174701505964,4,young
6.38618884535008,5.69035945432406,4,young
6.28754252509785,6.78445706263764,5,young
6.55162304489263,3.89182029811063,3,young
6.32064238704403,5.35185813347607,4,young
6.33169756027853,6.17170059741091,4,young
6.4217360824676,4.61512051684126,3,young
6.32026457028066,4.82028156560504,3,young
6.53480576255065,4.61512051684126,3,young
6.45559156786473,3.2188758248682,3,young
6.30238085215764,5.54907608489522,3,young
6.41898464599698,6.7719355558396,5,young
6.37835826963071,6.00388706710654,3,young
6.38085108500346,7.66622192566273,4,young
6.46679769918347,4.79579054559674,3,young
6.63752012013408,2.30258509299405,5,young
6.32405425646497,4.80402104473326,4,young
6.43388819620168,3.71357206670431,4,young
6.6064339466039,3.13549421592915,4,young
6.3114262316022,6.85751406254539,3,young
6.65736899127405,2.63905732961526,5,young
6.47036597328933,4.21950770517611,5,young
6.36832439820581,2.77258872223978,3,young
6.52602622855056,3.52636052461616,4,young
6.4798758360368,2.39789527279837,3,young
6.52817719182582,3.55534806148941,4,young
6.31124467090597,8.40200678160712,4,young
6.37859594852764,5.58724865840025,3,young
6.52919983618083,5.22035582507832,4,young
6.53393417620843,3.04452243772342,5,young
6.49731782924741,3.46573590279973,4,young
6.5239440247688,3.46573590279973,4,young
6.37653985556802,6.45519856334012,4,young
6.48042792401684,2.89037175789616,5,young
6.5611720986102,3.36729582998647,4,young
6.64020257782552,3.87120101090789,4,young
6.3231575240974,6.87832646829133,4,young
6.5187342232899,4.54329478227,7,young
6.27664348934164,7.25063551189868,3,young
6.39676297465905,7.02197642307216,4,young
6.49520513115074,3.87120101090789,4,young
6.30040039930708,8.26281693767093,3,young
6.48183743230124,3.93182563272433,5,young
6.31860768844068,5.89989735358249,4,young
6.24693975178545,6.85751406254539,4,young
6.64266931404588,4.07753744390572,5,young
6.53766214095444,4.30406509320417,5,young
6.54363842689435,5.84354441703136,5,young
6.50201013166665,3.63758615972639,4,young
6.44183928396475,4.98360662170834,4,young
6.40905583501399,5.71702770140622,4,young
6.46558469186556,4.36944785246702,5,young
6.45508849438968,3.95124371858143,5,young
6.38152832797332,6.03068526026126,5,young
6.44706811637375,7.37400185935016,4,young
6.3635107456707,4.14313472639153,4,young
6.51036250176485,3.95124371858143,4,young
6.3629763780648,9.09335701649036,4,young
6.35523922816194,6.25190388316589,6,young
6.33290655678103,7.15539630189673,4,young
6.32478897743846,5.07517381523383,5,young
6.39591247139338,4.26267987704132,4,young
6.64063371649554,2.99573227355399,6,young
6.4803052641372,5.08759633523238,4,young
6.44355875581015,6.14846829591765,4,young
6.26362680790173,6.10031895202006,4,young
6.48264853061868,3.04452243772342,4,young
6.4170753609091,3.73766961828337,5,young
6.40385561528688,4.81218435537242,4,young
6.40875940696972,6.45833828334479,4,young
6.55237949077502,4.17438726989564,4,young
6.36693425768075,4.00733318523247,4,young
6.47208350881657,3.8286413964891,4,young
6.5932910790902,2.99573227355399,5,young
6.76256764412182,2.56494935746154,4,young
6.40986233312787,2.89037175789616,4,young
6.39974236251034,4.06044301054642,4,young
6.55967189311208,4.81218435537242,4,young
6.46796266642432,6.72142570079064,4,young
6.36213114967345,5.62040086571715,6,young
6.4443061221737,3.97029191355212,4,young
6.42757201259456,3.2188758248682,4,young
6.34558372786456,5.17048399503815,5,young
6.45984185460913,3.09104245335832,4,young
6.41033934212606,6.94793706861497,6,young
6.42352289948567,4.85981240436167,4,young
6.47276351811563,3.85014760171006,4,young
6.37279063936282,4.11087386417331,4,young
6.6687490784544,2.19722457733622,4,young
6.54606779321986,2.56494935746154,4,young
6.3185175618127,5.92157841964382,4,young
6.38313494419396,6.41999492814714,6,young
6.50512614569318,4.58496747867057,4,young
6.56032320212458,4.15888308335967,5,young
6.45017021910987,5.11799381241676,4,young
6.30439395631101,6.92755790627832,5,young
6.54205400574072,3.80666248977032,5,young
6.56729108509138,2.83321334405622,5,young
6.33878840561014,6.361302477573,4,young
6.32788321086562,6.21260609575152,4,young
6.38193445370866,7.13807303404435,4,young
6.58433548737184,2.07944154167984,4,young
6.24862297700947,7.70436116791031,3,young
6.34507479967387,4.4188406077966,4,young
6.30084083901983,5.54126354515843,3,young
6.35442221334938,6.83625927727707,5,young
6.4690177316104,3.25809653802148,5,young
6.3809357654618,5.98393628068719,4,young
6.57191884019864,4.15888308335967,5,young
6.47904713214357,3.71357206670431,4,young
6.4399412508094,5.37989735354046,4,young
6.31160775934014,6.84054652928869,3,young
6.59728211822954,3.80666248977032,4,young
6.48762313383057,6.16331480403464,4,young
6.49202769130746,3.85014760171006,3,young
6.48208236150262,2.99573227355399,4,young
6.68067900464021,2.94443897916644,3,young
6.48111760564117,4.43081679884331,5,young
6.45464809739613,4.60517018598809,3,young
6.43226462350364,6.00635315960173,4,young
6.44618003093232,5.49306144334055,4,young
6.37360984989453,5.18738580584075,3,young
6.38355730927571,7.24208235925696,4,young
6.56625039983285,2.70805020110221,5,young
6.3726369626471,5.42934562895444,5,young
6.49822190669802,4.06044301054642,4,young
6.69665145836262,2.56494935746154,3,young
6.3843171171653,4.26267987704132,4,young
6.5874811419297,3.3322045101752,4,young
6.41645446614716,6.29341927884648,5,young
6.32675751723914,6.43133108193348,4,young
6.34303649287081,6.99209642741589,3,young
6.57965390869468,6.10255859461357,4,young
6.54175123975489,4.61512051684126,4,young
6.51631141223623,3.04452243772342,4,young
6.52288660067262,3.36729582998647,4,young
6.45170189106313,3.43398720448515,3,young
6.3070596507871,2.07944154167984,3,young
6.41870745475771,7.36201055125973,5,young
6.37261988599856,10.5258366617874,3,young
6.54065474841696,3.89182029811063,5,young
6.28284601833824,7.53315880745556,4,young
6.34475878288724,5.63478960316925,4,young
6.6409210390432,1.94591014905531,4,young
6.42799218066796,5.05624580534831,3,young
6.36366583118344,6.19440539110467,3,young
6.50653116513123,5.24174701505964,4,young
6.21979462510949,8.50613224405681,3,young
6.24052922437359,6.60665018619822,3,young
6.46115562751542,3.04452243772342,4,young
6.40971424957557,6.02344759296103,4,young
6.38975397146705,2.94443897916644,4,young
6.41434381146993,5.00394630594546,5,young
6.42744269458523,7.32317071794347,4,young
6.53378883793334,0,4,young
6.3060197798563,8.37930948405285,5,young
6.40517887002452,4.31748811353631,4,young
6.55653684972498,2.19722457733622,4,young
6.5967226929221,2.94443897916644,5,young
6.34393315681379,6.24416690066374,5,young
6.45310517877025,4.8283137373023,4,young
6.4888097164601,2.70805020110221,4,young
6.41111194278751,3.80666248977032,4,young
6.55369120945691,3.36729582998647,5,young
6.70288131771767,1.09861228866811,4,young
6.5606769965737,4.20469261939097,4,young
6.47718772431313,3.43398720448515,4,young
6.58513663664946,3.98898404656427,5,young
6.35772094199087,5.48893772615669,6,young
6.37343923636788,5.4971682252932,4,young
6.40833107794059,4.81218435537242,4,young
6.41418000862267,8.47595444339964,4,young
6.62342757434293,3.2188758248682,6,young
6.36266596901215,5.15905529921453,5,young
6.38639098465844,6.26909628370626,5,young
6.52879090392644,4.11087386417331,5,young
6.46802475990608,5.87773578177964,4,young
6.41272098001116,6.2363695902037,4,young
6.56685525415877,6.02102334934953,4,young
6.60276426740772,3.2188758248682,4,young
6.4414248951027,6.09807428216624,5,young
6.2957640323832,7.36707705988101,4,young
6.55303556519169,5.5834963087817,4,young
6.51886701267875,4.85981240436167,5,young
6.56035151028724,4.53259949315326,5,young
6.4318301522242,7.09423484592476,5,young
6.51988447927492,3.98898404656427,4,young
6.42498246965818,8.57546209954021,5,young
6.48390214256069,5.01063529409626,5,young
6.51279975125856,3.09104245335832,4,young
6.31173480915291,7.19142933003638,5,young
6.62330796904028,3.17805383034795,4,young
6.45073894848901,8.83448260862068,4,young
6.59861801450095,2.77258872223978,4,young
6.43615036836943,3.40119738166216,5,young
6.3525597074802,4.06044301054642,4,young
6.47047437353411,4.18965474202643,4,young
6.2544632256769,5.57972982598622,5,young
6.67897084777784,3.91202300542815,6,young
6.56729108509138,3.66356164612965,4,young
6.24870029858996,5.95064255258773,4,young
6.29918818889526,6.65801104587075,5,young
6.3990773472736,9.11668881589473,4,young
6.25176899931032,6.88346258641309,4,young
6.35647217758487,5.42053499927229,4,young
6.38802344574515,6.37672694789863,4,young
6.58668186950063,3.29583686600433,4,young
6.48663323829792,6.3297209055227,5,young
6.49737812651295,3.46573590279973,3,young
6.43730354935442,4.02535169073515,4,young
6.56475779919245,2.77258872223978,4,young
6.37277356533839,4.86753445045558,5,young
6.46634688109648,3.76120011569356,4,young
6.54638360838448,4.63472898822964,4,young
6.48823181362293,1.38629436111989,5,young
6.53653216459268,4.18965474202643,4,young
6.30627528694802,4.00733318523247,4,young
6.37383160397017,5.72031177660741,5,young
6.55498697987394,4.52178857704904,4,young
6.490662834633,3.71357206670431,3,young
6.3956288094831,8.84563325634019,4,young
6.54841965571619,4.59511985013459,4,young
6.40813332572347,8.67999208172133,4,young
6.55490159614518,3.63758615972639,5,young
6.44436970203798,6.87935580446044,3,young
6.398478455206,6.08904487544685,4,young
6.4352685694426,2.94443897916644,4,young
6.58340922215876,3.3322045101752,4,young
6.67864395588814,3.93182563272433,4,young
6.73629057272127,2.63905732961526,4,young
6.55972854552124,4.44265125649032,3,young
6.46348177270718,4.89783979995091,4,young
6.45551297931504,4.9272536851572,5,young
6.52163681187126,4.46590811865458,4,young
6.3938917120027,4.54329478227,4,young
6.4796303657298,4.48863636973214,4,young
6.5772213755074,3.80666248977032,4,young
6.39119658586828,5.52545293913178,5,young
6.39052586129294,5.03043792139244,3,young
6.52229865933223,2.30258509299405,5,young
6.55920438823372,0,4,young
6.34539071662544,1.38629436111989,5,young
6.65881944816547,1.38629436111989,4,young
6.31794055896577,7.69848278788095,5,young
6.33420282530784,7.41758040241454,6,young
6.3843171171653,4.99043258677874,4,young
6.59534325990975,3.29583686600433,4,young
6.49624694732669,3.13549421592915,3,young
6.58303570842779,4.79579054559674,4,young
6.38066476275011,5.4249500174814,5,young
6.53460246034122,2.39789527279837,4,young
6.34978563540733,5.55295958492162,4,young
6.5214749602888,3.85014760171006,4,young
6.34023583931621,6.6682282484174,4,young
6.44814544660042,6.0330862217988,3,young
6.4526639072708,4.20469261939097,5,young
6.35772094199087,6.12249280951439,4,young
6.39248646551877,4.30406509320417,4,young
6.45051781438607,4.87519732320115,4,young
6.53169362124321,3.73766961828337,4,young
6.39245298318907,4.27666611901606,4,young
6.46313865532648,5.3890717298165,5,young
6.48396325418109,5.22035582507832,5,young
6.66489359680182,3.91202300542815,3,old
6.67720939790117,4.52178857704904,5,old
6.53861727850897,6.50578406012823,6,old
6.54694321753363,5.01727983681492,4,old
6.63742839685006,4.89034912822175,4,old
6.7574438863176,4.77068462446567,4,old
6.59807296625069,6.383506634884,4,old
6.5724643443489,7.15929190479756,3,old
6.81734905510612,4.89034912822175,3,old
6.66287723552192,5.92958914338989,5,old
6.78918568406911,3.40119738166216,5,old
6.6829728854994,11.2796936982972,3,old
6.87419849545329,3.52636052461616,5,old
6.52620199092029,5.99893656194668,4,old
6.97487172441568,1.94591014905531,5,old
6.5355895412749,6.59441345974978,5,old
6.56667242980324,4.07753744390572,4,old
6.78619762842174,5.80211837537706,5,old
6.51481638919938,6.16120732169508,4,old
6.6304194985845,5.03043792139244,5,old
6.51490526492155,3.97029191355212,4,old
6.8835138146091,2.484906649788,4,old
6.79587354633404,0.693147180559945,5,old
6.48718160919317,6.08449941307517,4,old
6.57130304216093,5.40717177146012,3,old
6.70496567354832,4.18965474202643,5,old
6.60254718579775,5.12396397940326,4,old
6.81098002648273,2.99573227355399,4,old
6.61983317772575,6.08449941307517,4,old
6.63906504771195,6.96696713861398,5,old
6.58400378949029,9.3061958576197,5,old
6.58849997669125,5.40717177146012,3,old
6.5238706286573,7.54802896993501,3,old
6.533687088571,7.46278915741245,4,old
6.66899034676497,5.4553211153577,4,old
6.71942369811997,3.85014760171006,4,old
6.7414999661249,1.38629436111989,6,old
6.73404454243608,4.56434819146784,5,old
6.57674808179198,6.48768401848461,5,old
6.64468776729428,8.48755838628655,4,old
6.62472901806655,5.32300997913841,5,old
6.71434041839023,4.4188406077966,5,old
6.69675025672759,5.70044357339069,5,old
6.6042147905959,7.9973268229981,3,old
6.8864499231548,1.6094379124341,5,old
6.57233848518514,4.24849524204936,3,old
6.71447388195184,4.14313472639153,5,old
6.67985041056622,6.36302810354046,4,old
6.8083657900988,1.79175946922805,4,old
6.55781475073378,4.49980967033027,5,old
6.6351588439484,5.22035582507832,5,old
6.67943585592386,4.68213122712422,5,old
6.76802183620086,3.13549421592915,5,old
6.64809036797972,6.69826805411541,5,old
6.6431124204899,6.70073110954781,5,old
6.79773949993611,3.68887945411394,5,old
6.77914888149192,3.04452243772342,4,old
6.70554117084896,1.09861228866811,5,old
6.79570577517351,6.64898455002478,4,old
6.56865358837482,5.57972982598622,5,old
6.63291045533185,2.70805020110221,5,old
6.88949965445987,2.83321334405622,6,old
6.5775831549094,5.23644196282995,5,old
6.63121095094081,4.74493212836325,5,old
6.58148482674552,7.08002649992259,4,old
6.5824405650568,5.31320597904179,4,old
6.55032290540885,8.98732181285012,4,old
6.51945697449584,4.88280192258637,4,old
6.67486437621305,5.04342511691925,6,old
6.64768837356333,3.89182029811063,3,old
6.50738218453955,8.54752839121231,5,old
6.69750327345916,3.36729582998647,4,old
6.88763420098592,4.06044301054642,4,old
6.73300895750592,5.18738580584075,6,old
6.56971982116709,4.30406509320417,4,old
6.56603931803787,10.0020651158971,4,old
6.67363924960024,2.77258872223978,4,old
6.62741948972654,9.21423278669153,4,old
6.6003193780435,4.27666611901606,5,old
6.65321135577743,5.60947179518496,5,old
6.50139477012234,9.11943049661634,4,old
6.5792512120101,5.99146454710798,5,old
6.6358021883108,6.01126717440416,6,old
6.72978822755322,4.71849887129509,6,old
6.76500437410575,1.94591014905531,6,old
6.66011409606753,4.47733681447821,4,old
6.63064380702274,5.18178355029209,4,old
6.69844066560437,4.97673374242057,5,old
6.78549724544179,3.61091791264422,3,old
6.58450129506294,8.2817239904114,4,old
6.81164077579647,6.8373328146856,4,old
6.67555836941453,3.49650756146648,5,old
6.68534895584844,3.73766961828337,4,old
6.75668817338278,4.86753445045558,5,old
6.54199634309601,6.49828214947643,5,old
6.57106501859547,5.59471137960184,5,old
6.65501554972792,4.89783979995091,4,old
6.95259479245483,3.63758615972639,6,old
6.71239711367586,5.48893772615669,4,old
6.75202501894132,4.39444915467244,6,old
6.60683935749339,10.5543533408395,2,old
6.9304361132052,2.77258872223978,5,old
6.65685505062288,6.86901445066571,6,old
6.60015617269,9.462421173185,7,old
6.64187383648921,6.20859002609663,5,old
6.73831835761718,4.38202663467388,5,old
6.57599591928943,6.11809719804135,4,old
6.7546507184479,4.38202663467388,3,old
6.63494868264883,6.26530121273771,4,old
6.6742204246008,8.50370260123374,4,old
6.60464818352754,8.54675199365778,5,old
6.64934717856762,4.00733318523247,5,old
6.66217438254899,3.61091791264422,5,old
6.68764462378531,5.48893772615669,6,old
6.55049444916007,7.95331834656043,6,old
6.95615489070541,6.57368016696065,4,old
6.75358959904238,4.34380542185368,6,old
6.62662502971891,5.29831736654804,5,old
6.55728958909258,6.62273632394984,3,old
6.63393666318951,5.29831736654804,5,old
6.57825071167652,6.02586597382531,4,old
6.51333396308625,6.57786135772105,4,old
6.59085034785345,5.07517381523383,4,old
6.49843274054667,6.98007594056176,4,old
6.79519110136464,3.68887945411394,5,old
6.62734007212226,6.44571981938558,4,old
6.53499450617204,5.25227342804663,4,old
6.53834240816647,7.06902342657826,4,old
6.70073110954781,3.71357206670431,4,old
6.78287209683545,5.91079664404053,4,old
6.50329966116715,7.73061406606374,5,old
6.74696426753845,4.86753445045558,5,old
6.50599330579835,7.23993259132047,5,old
6.53818323816534,6.17378610390194,4,old
7.09768945280594,1.09861228866811,5,old
6.63151417500594,6.0591231955818,5,old
6.55581198027634,5.23644196282995,5,old
6.76190836063497,3.2188758248682,4,old
6.72946558330155,4.60517018598809,7,old
6.6151410634848,4.61512051684126,4,old
6.75989311823975,3.13549421592915,5,old
6.72494960502237,4.24849524204936,5,old
6.69302622626895,4.85203026391962,6,old
6.56744568912967,4.34380542185368,4,old
6.57218463580338,5.79909265446053,4,old
6.92395337855091,1.79175946922805,4,old
6.76421972548421,2.30258509299405,5,old
6.69524252002395,4.52178857704904,5,old
6.61414902651039,7.64156444126097,5,old
6.7212208605352,4.75359019110636,4,old
6.50177003562708,6.64639051484773,5,old
6.76094757341014,5.48893772615669,6,old
6.78580231123102,1.38629436111989,4,old
6.61686807558141,8.85152027169106,6,old
6.54989391724234,5.98645200528444,5,old
6.66742741958036,4.00733318523247,4,old
6.77021586496008,5.55295958492162,5,old
6.71843327614344,4.79579054559674,5,old
6.6779269341392,5.0998664278242,5,old
6.81177287328461,1.94591014905531,4,old
6.505036396542,5.53733426701854,4,old
6.75090261875802,3.76120011569356,4,old
6.54049594607501,7.71735127218533,5,old
6.51155214605284,4.40671924726425,5,old
6.62466265886416,4.20469261939097,4,old
6.57182089769081,4.40671924726425,4,old
6.70261125977633,6.37331978957701,5,old
6.66223829869103,4.78749174278205,4,old
6.66644775704026,7.55066124310534,4,old
6.50274506739286,6.26909628370626,4,old
6.63222573123573,3.46573590279973,5,old
6.60893136611151,4.14313472639153,4,old
6.61230981591252,4.04305126783455,5,old
6.54955059415764,1.09861228866811,5,old
6.62352059080027,3.85014760171006,4,old
6.62667801336023,3.71357206670431,4,old
6.7718210017413,4.15888308335967,4,old
6.61472560020376,3.87120101090789,4,old
6.509067155153,7.53743003658651,5,old
6.61355869980109,6.22257626807137,3,old
7.0066227604433,2.39789527279837,5,old
6.85806070595828,3.2188758248682,3,old
6.86883771987302,2.19722457733622,3,old
6.61864552120583,6.3135480462771,4,old
6.67055083501957,5.53733426701854,4,old
6.67390461052424,4.23410650459726,5,old
6.70486768356772,4.58496747867057,4,old
6.81862893976306,4.02535169073515,3,old
6.53524127101366,5.31811999384422,4,old
6.67704567715801,4.20469261939097,4,old
6.54993682434133,5.82894561761021,5,old
6.67148849347651,3.3322045101752,4,old
6.82624148979859,1.94591014905531,4,old
6.66930771640805,2.89037175789616,3,old
6.74205482320442,4.7361984483945,4,old
6.77298883828534,4.61512051684126,5,old
6.65730476313568,4.27666611901606,4,old
6.49304254306718,8.68135077758252,4,old
6.56475779919245,5.91079664404053,4,old
6.57295364612505,3.97029191355212,4,old
6.66746556883296,2.63905732961526,3,old
6.47495494465391,5.50938833662798,3,old
6.55197993028624,5.22035582507832,4,old
6.53850155283654,6.282266746896,4,old
6.54997972959937,7.23201033166476,4,old
6.72846113494619,5.73334127689775,3,old
6.59355125505278,5.23110861685459,3,old
6.57966779189532,7.3304052118444,4,old
6.74401207094937,2.484906649788,5,old
6.54342251723011,8.88502565805085,5,old
6.44665588907212,7.03702761468628,3,old
6.66214881494825,4.34380542185368,4,old
6.7413110083446,4.70048036579242,5,old
6.66755457809634,7.33888813383888,4,old
6.68187047386254,5.67332326717149,6,old
6.9473605335745,3.29583686600433,5,old
6.66559454183183,5.02388052084628,4,old
6.74355257979828,2.30258509299405,4,old
6.61245761471831,5.52146091786225,3,old
6.52143081440136,4.49980967033027,5,old
6.6144172416742,6.7093043402583,4,old
6.63127687703768,5.12989871492307,3,old
6.53364347853197,5.72031177660741,3,old
7.07420995326556,1.79175946922805,5,old
6.50817283403213,5.8111409929767,3,old
6.64169117855482,4.48863636973214,5,old
6.5736382666415,5.60947179518496,5,old
6.75031753601063,3.85014760171006,5,old
6.66296665410955,4.85981240436167,7,old
6.71451027801379,6.85856503479136,4,old
6.5685412871829,8.00101996132365,3,old
6.9018378052181,3.91202300542815,4,old
6.63581531347896,6.4831073514572,5,old
6.62213774057923,4.74493212836325,4,old
6.58230210884336,5.92425579741453,5,old
6.67547006975064,6.09582456243222,4,old
6.5192947696898,5.18178355029209,3,old
6.57623277221184,2.70805020110221,4,old
6.71392778200198,5.52545293913178,6,old
6.65286302935335,3.78418963391826,4,old
6.5740990736204,5.50938833662798,5,old
6.67746122363909,7.30249642372733,5,old
6.663796587954,7.17625453201714,4,old
6.65681649442401,4.75359019110636,4,old
6.58241287534768,8.42354163533478,4,old
6.65217892443919,5.63478960316925,5,old
6.54376795032028,8.33327035325531,5,old
6.5017100026089,6.48920493132532,4,old
6.65170106421067,4.15888308335967,6,old
6.72883194169434,3.68887945411394,5,old
6.54092898398703,2.70805020110221,5,old
6.54866313024208,6.7202201551353,4,old
6.66010128598343,3.89182029811063,5,old
6.53087762772588,5.95583736946483,5,old
6.54206842088239,6.25190388316589,5,old
6.57093898317935,7.04141166379481,5,old
6.67081701664574,2.39789527279837,4,old
6.5414195337011,3.61091791264422,4,old
6.7532278615315,1.94591014905531,5,old
6.601664806847,3.63758615972639,5,old
6.79798505483561,2.70805020110221,4,old
6.52385594878853,6.46925031679577,4,old
6.7354949379825,4.44265125649032,5,old
6.79808549173621,3.40119738166216,6,old
6.87109129461055,5.67332326717149,4,old
6.59010872201088,4.04305126783455,5,old
6.49329987903584,7.49443021503157,4,old
6.6631837802543,3.85014760171006,5,old
6.86917036366657,2.89037175789616,5,old
6.64009803136106,5.63121178182137,4,old
6.57064483875232,6.01615715969835,5,old
6.6036592312621,5.23110861685459,4,old
6.89012069977033,2.63905732961526,3,old
6.72181116865703,2.30258509299405,5,old
6.4835659618757,7.96311205897929,3,old
6.89329117637131,1.6094379124341,6,old
6.6345413693996,7.03790596344718,5,old
6.60702849300955,7.00940893270864,4,old
6.69401735574202,5.11198778835654,4,old
6.63241012615749,3.76120011569356,4,old
6.99536314470365,1.79175946922805,4,old
6.60099911378842,7.83873755959928,5,old
6.75097280568924,4.85981240436167,5,old
6.83143563210872,4.75359019110636,5,old
6.6321730407266,3.93182563272433,5,old
6.860873293082,2.30258509299405,6,old
6.66374553498654,6.34388043412633,3,old
6.54568006551473,5.25227342804663,3,old
6.64468776729428,7.89729647259588,3,old
6.79901126797642,3.55534806148941,4,old
6.89073118797634,2.63905732961526,3,old
6.76021768442512,5.87773578177964,4,old
6.55897764050377,6.13772705408623,5,old
6.56059209732076,4.63472898822964,5,old
6.50449773241597,6.14418563412565,5,old
6.58317406311409,6.52356230614951,5,old
6.64751974715474,3.73766961828337,5,old
6.64015030595954,6.92559519711047,3,old
6.69919241098296,3.87120101090789,3,old
6.64304727009018,4.17438726989564,5,old
6.53118370332895,8.80807015476454,3,old
6.57619097871351,4.59511985013459,3,old
6.65173981814258,6.9782137426307,4,old
6.6613558949149,5.18178355029209,5,old
6.81282902546868,1.09861228866811,3,old
6.95791593217375,3.58351893845611,4,old
6.4803052641372,4.31748811353631,3,old
6.57008432418528,7.70391020961631,3,old
6.74079119026921,8.84577725518844,3,old
6.62539236800796,5.605802066296,4,old
6.60162406286183,5.4510384535657,4,old
6.80903930604298,1.79175946922805,3,old
6.66858396659073,8.94533261656327,5,old
6.89498407319976,2.39789527279837,3,old
6.62354716534186,3.85014760171006,5,old
6.70216918940626,3.55534806148941,3,old
6.68766954776717,4.53259949315326,3,old
6.55205129208345,8.11042723757502,4,old
6.50876913697168,5.67675380226828,4,old
6.52854254201804,6.43133108193348,4,old
6.55738896515297,4.9272536851572,4,old
6.61566349804166,7.67832635650689,4,old
6.58488807279489,7.03790596344718,3,old
6.67346230318926,3.97029191355212,4,old
6.86681869456338,1.09861228866811,3,old
6.87598593529315,2.484906649788,4,old
6.54788953556709,5.89715386763674,4,old
7.07802112349536,1.94591014905531,3,old
6.54797552008993,10.3764243757593,4,old
7.02346505581084,1.79175946922805,5,old
6.6398235448778,4.99721227376411,4,old
6.68313563878456,5.59471137960184,3,old
6.64606578680461,2.89037175789616,3,old
6.71690949396709,2.89037175789616,3,old
6.54831938426697,4.68213122712422,4,old
6.66550535792819,6.47850964220857,3,old
6.61789750808072,8.39795910349254,3,old
6.65372717200355,4.21950770517611,3,old
